comment_text	hdb_labels
I lmao sober I would love to smoke a blunt and watch this!!!! This is a comedy show	-1
"Trump said he had a vaccine in works
It __% away from getting passed by FCC
1st thing was a  Biden said was a lie
 ""no we don't"" ""that's a lie""ad ""it be sometime around the end of next year for a vaccine""
  3 MONTHS LATER-WE HAVE A           VACCINE"	-1
Biden: *nOt TrUe!!!*	-1
Trump acts like a victim all the time. Bring out the violins.	-1
Wallace was a hack at this.	-1
@50:10 Biden's left wrist wtf? cockroaches up his sleeve?	-1
"44:46 ""oh, shut up man"""	291
57:18 what is that on joes wrist	296
mail-in ballot = cheat	-1
Golum biden	-1
57:18	303
Biden full of critters crawling our his sleeves cuffs. And they love us so much... Imagine they care about 100,000 lives. Critters.	-1
At 57:19 where most people thought they say Biden wearing a wire.... in looking at it again now they are saying it's a tentacle? Worm-like creature? That he's a BORG? Alien species??? Wtf. It pops out... you see another one, then they disappear but seem to go UNDER his skin.	-1
Two idiots, both unfit to lead a country.	-1
57:18 What comes out of Biden's wrist and then GOES BACK IN! A medical device of some kind, like an IV?	-1
I am from india i would say that dolaand trump is very famous in india 😂😂😂😂	-1
Trump is a complete a***ole	-1
What he imposed is to get rid of Medicare and Medicaid and social security	-1
"38:43 I don't thing people understand how unbelievably important this was. Reinforcing the fact that the media was deliberately trying to make him look bad at any cost.
China Joe laughs because he knows it's working as intended."	-1
What an anomaly 🙃😝	-1
1:12:22	303
I knew Biden would pull through & become President, i knew he had something up his sleeves like at 57.13	-1
The moderator needs a therapist after this.	-1
Trump started from debating Joe to debating the moderator. Lmao.	-1
1:07:28 is only why I am here (bc I am Muslim lmao)	-1
"Biden: maybe we should drop nuclear weapon
Trump : i haven’t say that
Me: TRUMP IS A BIG LiAR!"	-1
12:27 🤦🏻‍♂️ This guys skipped #2	-1
At 57:15 look at Biden’s left hand, at the bottom right of the screen. You might have to put it to x5	-1
No one else here about the sleeve creature?	-1
Trump’s face when he said “did you use the word ‘smart’?” Thats the best part of the video lol	-1
https://www.youtube.com/watch?v=8mxp_wgFWQo	185
Glad this embarrassing pig is out of office. Better years lie ahead!	-1
Biden probably did get away (for now) with doing the LEAST amount of work in all his years, and that’s at best.	-1
and idiots voted for him :(	-1
What are those things around Joe's left wrist at 57:18 which disappear or slither back up his sleeve?	296
Straight hilarious at .5 speed.	-1
Like I’f you’re watching this in 2021	-1
*thankful Biden won the election*	-1
Douche or the Turd?  Voting rules!!!	-1
We can’t make America great again😖	-1
How can you say trump is a liar when you didn’t do shit for 47 years	-1
Creepy Joe Biden snakes on his wrists, demonic @57:18 WAKE UP!!!!!	-1
This feels like it happened 100 years ago. So much has happened between this and the inauguration	-1
Look at Biden’s left wrist at 57:17 to 24 and something black pops out & it looks like a little snake or a wire that slid back in his sleeve by it’s self very weird	-1
"Thank God, finally Donald Trump can SHUT UP now.

Is he this yappy when he trhumps?"	-1
This isn't over	-1
This country is being governed by 2 GANGS full of CRIMINALS disguised as “politicians” that we as the American people pay for!!!! Our democracy is a JOKE on the world stage. Only way to have a true real democracy is to eliminate the need for this notion of a “party” Because as long as we have a republican or Democratic Party we the American people will suffer the most due to laws not being passed because of the biased opinion said party has about the other. Wake up America! They work for us not the other way around... Eliminate these gangs!	-1
Trump has no class smh😂🤦🏻‍♀️	-1
And FYI Biden is facing impeachment for only being there for four days	-1
Keep Yapping men ! hahahaha	-1
Honestly, imagine having either a child sniffer creep or an idiot ngl, Americas fucked	-1
1:34:13	303
Donald Trump is worse than me when i am in a discussion	-1
Haha, the fact that the Orange became president is shocking. Strange episode.	-1
I love how we went from this 29:27 to this 1:08:40	-1
"Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden Forever
Joe Biden ."	-1
I love how they both clearly respect eacother. It's a beautiful thing really.	-1
Around the 38:00 minute mark, that was the BEST PART OF THIS FUNNY MAD TV/SNL type of DEBATE~!!! Biden was literally laughing inside out and felt like wtf am I here instead of Wallace/moderator lolz	-1
1:15:20  That's an INSULT TO CLOWNS!!! He's way WORSE THAN JUST A CLOWN!! He's even worse than the shit that I shit=Old Donald John Trump	-1
Who's here after Biden sworn in as president??	106
50:31 3 and a half months later, he was right	-1
I just come back here to get a good laugh.	-1
"""the 200,000 people that have died under his watch, how many of those have survived?"" 
This is who leads us now."	62
This debate probably lost him a couple of states	-1
Biden lost this debate just like he lost the election. He owes his Presidency to good old ingenuity. Genius shutting down the vote count overnight in 5 states Biden needed, but having people work tirelessly through the wee hours under the cover of darkness to flip the vote. Credit where credit is due. Finally after years and years and years of losing, Biden made it to the top. Too bad his dream finally came true though only after his criminality has been exposed for all to see and he is in cognitive decline.	-1
Hmm	-1
57:16 what the fuck is in joe's sleve	296
This is the Most entertaining and most hilarious 😆 🤣Presidential debate ever	-1
Wow. Biden really said it. “Shut up”. That’s a first and it’s great XD	-1
This a comedy tv show	-1
48:53 sure..	-1
27:48 is when it starts	259
We miss you Trump!	-1
Holy shit 1:34:14. He's so right.	-1
Whos here after the innaugration?	-1
This first debate, damaged USA. And in my opinion, the responsibility ist by the moderator, who had to guide both politicians, so people understand their views. I am so sorry for this great country, what it had to go through. And I am afraid, it becomes worse	-1
Trump annihilated biden	350
Trump was right about the vaccine....	-1
my friends if u look in the bible at revelation read till chapter 13 somewhere there it says the sign of satan 666 microchip is going to come come on dont choose biden hes like a snake god wants trump bc trump is a man of god i promise ladies and gentlemen do not trust biden read the bible time is going fast god bless everyone	-1
I love Donald Trump only	270
donalds strategy team: just interrupt him the whole time	-1
Who’s watching after bidens inauguration?	-1
trump starts to brag that he brought back football lol	-1
THIS IS EPIC!!	189
54:50 is no one gonna talk about how he said “smart”? 😭	-1
"36:28 Trump refuses to stop talking
37:34 Trump inturrupts Wallace
38:44 Trump debating against Wallace
40:25 Trump repeatedly harasses Biden
41:09 Mr President can you let him finish? - He doesn't know how to do that
42:10 Both talking at same time (trump interrupted Biden)
42:25 Wallace mistake, gives floor to trump while Biden still talking
44:46 WILL YOU SHUT UP MAN???
44:58 That was really a productive segment
46:28 It is what it is because you are who you are (Biden)
48:32 Biden inturrupts Trump, Wallace scolds Biden 
50:25 Trump harasses Biden 
52:42 Inject bleach in your arm - i was being sarcastic
54:47 Did you use the word SMART???... There's nothing smart about you Joe
56:05 Tell that to Nanci Pelosi - Will he just shush for a minute???
56:38 Trump inturrupts Biden (question about economy shut down) ""Wait a minute Joe, let me just shut you down!""
57:15 Biden asks to respond (after been interrupted) gets denied
58:05 He (pointing at Biden) shows up with the biggest mask I've ever seen (mocked on tonight show)
59:07 Trump mocks Biden ""nobody shows up to his campaigns""
1:01:17 Trump refers to ""China Plague""
1:03:36 Trump harasses Biden. Biden asks ""Do i get my time back?""
1:08:35 MAJOR OUTBURST ""You are the worst president America has ever had"" ""I've done more in 47 months than you've done in 47 years!!!""
1:13:31 Trump brings up Biden's son.. Trump repeatedly inturrupts and mocks Biden
1:15:20 Well it's hard to get in any word with this clown, i mean person - Biden
1:15:40 MAJOR OUTBURST Wallace ends segment with Trump repeatedly inturrupting him
1:16:25 Wallace - GENTLEMEN!!! I HATE TO RAISE MY VOICE!!! BUT WHY SHOULDN'T I BE DIFFERENT THAN THE TWO OF YOU??? Wallace re-explains how the two minute rules work
1:26:30 Another outburst
1:28:05 HE WOULDN'T KNOW A SUBURB UNLESS HE TOOK A WRONG TURN
1:32:40 Trump keeps inturrupting Wallace again... Wallace - Sir, if you'd like to switch seats we could do that
1:33:05 Question - Are you willing to condemn white supremacy...
1:33:38 PROUD BOYS, STAND BACK AND STAND BY!!!
1:37:28 HE'S PUTINS PUPPY
1:37:35 Trump brings up Biden's son again, Wallace scolds Trump.. Biden asks for 30 seconds back
1:38:35 Biden defends his sons with passion
1:47:03 Trump interrupts Biden again, another outburst
1:48:03 wallace - Let him finish sir, Biden - He don't know how to do that
1:49:30 Major Outburst again
1:50:00 Biden - ""His final question, i cant remember from all his rantings..."" Wallace - ""I'm having a little trouble myself""
1:58:30 Another Outburst
1:59:20 Wallace - Will you urge your supporters to stay calm?... 
1:59:38 Trump - I'm urging my supporters to go to the polls and watch very carefully...
2:00:00 Trump - If its fair then yes. But if i find tens of thousands of ballots being manipulated, then I cannot agree to that..
2:01:29 Trump interruption and outburst
2:02:05 Wallace announces debate is done, with Trump overtalking him"	-1
Trump is a kid in a man body his Mother should have slapped him when he was born.... Oooo he was dropped that says it all.....😂😂😂😂😂😂😂	-1
One of the worst presidential debates since the obama romney one. Trump did much better In 2016 and biden is such a awful debater.	-1
Nancy could have been a much better moderator.  Maybe even Kamala	-1
"When I first heard about cryptocurrency I was not interested because my mindset was what changes will it bring to the world but when I began to carry out some deep research of what it is about I was more than interested because the opportunities it presents is very wide and can equally make someone wealthy. I read several posts and equally got to know about trading and some exchanges that I can equally get this done. I started to buy some bitcoin in early 2018 because the market outburst in December 2017 was more than enough for me to have a belief that yes cryptocurrency is here to stay. I decided to carry out some trading without proper knowledge of how to trade or what trading is all about and also I lack proper knowledge of how the market trends go because I was thinking that there will always be an upward trend in the market. I invested in some bitcoin that eventually ran out of the market in 2018 it didn't work out the  way I thought it will be, I was so sad i wanted to give up on bitcoin I stop trading for some months because of the fear of loss, I came across a youtube video may last year where I saw some individuals showering praises on this Expert Ronson Baylor so I contacted him, his trading signals are really accurate unlike any signals I ever have seen, he ask me some few questions at first making sure if I was making profit not losing, I put confident on him I bet you his signals are unlike others, he helped me generate my $3,000 into $33,000 in 5days and I was so amazing because I was tired of constant losing of my money.
I will advise all traders or newbies to invest in his amazing platform.
Here is his contact via 
Email Address:Ronsonbaylor @gmail .com
Tele gram: @Expert_Baylorfx
WhatsApp: ☎️+ 1 5 0 9 3 4 2 7 0 7 7."	-1
While the reast of the world laughs we Americans cry	57
"34:55 Wallace gave the direction ""open discussion"" and then Biden came up with the first shot  35:50. That is how it all started. Trump then wiped the floor with both of them."	-1
We both know is Gordon Ramsey was there those 2 would have none of that energy	-1
why did the clapping sound in unison when they came on stage lol	-1
https://youtu.be/J2Z8JiWFqSo	183
Let this serve as a record in history for the world to see what a disgrace Donald Trump was to America and the world. Shame on him, shame on ANYONE who supported him.	-1
Wow. This is crazy to watch, which I can do now without worrying that Trump is still President.	-1
He looks so yellow i think he was liver disease from eating to much junk food	-1
**Watching this after Biden's swearing in!❤️❤️**	-1
Heeeeeeeck yeah	-1
would you just shut up man	140
22:23	303
Here we go.  We will see whether the world has hope with Biden or the realization there is no answer.	-1
We need nikocado avacado to run this	-1
"*HOTLOVE.MONSTER* 





 
 “Ba ne, já jsem ten nejhorší ze všech.“ 
建立
seam
Wao ameketi katika Lenka kwa kina usiku , na nyumba Alka akaenda tayari kabisa katika Drew na Mungu mood ni sasa tayari yeye alitaka kuwa mmiliki wa mpya gari.مۈشۈكئېيىقCi pensò e poi annuì. «Sì, forse hai ragione».
நடாலியா Andreevna கவனித்தனர் ஓல்கா , மற்றும் ஒன்றாக கொண்டு அவளை Eliseev மற்றும் விடாமுயற்சியுடன் giggled :"	-1
"Joe when Trump talking: 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
Trump when Joe talking: 😐😐😐😐😐😐😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮"	143
Yeah.    It is inauguration day and we toast trump getting evicted.	-1
I'm watching this kind of late, and I noticed how trump keeps interrupting. He has no class at all.. No wonder he lost.	-1
1:57.   It DID end well lolololo!	-1
"Im watching on Jan 19th!
Lololol
Riden with Biden Brau!!!"	-1
"47:24

*wrong*"	-1
shut up!	137
TRUMP 2020!! 🔴🔵⚪	-1
1:27:28	303
The most embarrassing moment in US history baby Trump tantrum 👶  🍼	-1
Most important things first, Trump ladies hair 😈🤮	-1
"44:59

""The people understand, Joe"" -Donald Trump

You're right, Trump. The people DO understand. Now GTFO!👉🚪"	-1
"Dude bullies this girl hard.  Should I report him?
https://youtu.be/t4IbtknVdPg"	-1
Chris Wallace was terrible and biased	171
This why tha captial was write	-1
They need pay these back he wo bot debate	-1
"Rewatching this just so I can relive those moments of thinking ""please let this moron lose!!!!!"" now knowing that the moron lost!!!! Glorious!!! Especially Trump's intro in retrospect. This is therapeutic. #Selfcare"	-1
Watching this again for like the fourth time ahead of Biden’s inauguration tomorrow💙👏	-1
Biden is a pathological LIAR	360
I think Biden sits on the right hand side of Satan.	-1
The moderator is from the fake news and favors Biden	-1
datedd... 6pm   19JAN-2021 Portal A/Lk()   twinkle2 little starr	-1
What a trainwreck	-1
"Reality: Their actually friends and just argue like kids cause they don't wanna hurt eachother
(This is a complete joke)"	-1
"Why am i watching this?
1. im not american
2. im 9 years old"	191
https://www.youtube.com/watch?v=_H5NJZMDumY	185
Wallace = thumbs down	171
Notice how in Trump's shot....the Blue background has more green/blue then in Biden's.....that's the Media's subliminal attempt to make Trump appear more orange	-1
I also love how Republicans thought Trump would steamroll Biden, and Biden wouldn't show up because he was scared.  The only who didnt show up was Trump to the second debate because he gave himself COVID.  Moron	-1
Its funny watching these back and thinking the Republicans thought they won and had a chance of winning.  Suck it losers	-1
44:47	303
Let me tell you a story about Obama Care.  I lost my job in the oilfield because of Obama's moratorium.  I lost my whole tax return because I was working a job without healthcare.  And that was because of Obama Care.  It doesn't help anybody but politicians like Biden and Obama.	172
Trump or biden	348
"The first bit was respectable 
I think Biden First interruption cause Trump to be a child"	-1
We won the election, elections have consequences.... Really?	-1
01:07:26 , Insha'Allah	-1
"At the start of the debate: how ya doin’?

At the end: will u shut up man"	-1
This is pure comedy	299
Me when the hot cheeto girl starts talking: 44:47	-1
i never knew getting an online job is so easy and fast i got mine from homejobs_plc they offers all type of online jobs at any time they are soo good i am oroud of them	-1
Fast forward...... Joe won the election.  He has the house and senate!	-1
"""We won the election. Elections have consequences "" You got that right buddy."	-1
"""I have a lot of time after the election, as you know."" Boy, did that age poorly."	-1
58:03 *COVID intensifies*	-1
Putin	-1
This looks like a comedy show more than a debate	-1
Who is the truth teller who's a liar	-1
I want joe biden to be a health manager	-1
I want the company to make money so I can go to the movie theater	-1
I want to go to the movie theater but you have to go to deferent movie theaters	-1
I wanted to go to the movie theater to watch a disney movie that's not on disney+	-1
By	-1
AMERIČANI FUKJENI!!MISLIJO DA BO KAJ BOLJE KO SO VRGLI TRUMPA DOL!!!KAJ BO NAPRAVIL STARI BIDON.KAJ BO NAPRAVIL KO V ZDA GRE TISOČE PREBEŽNIKOF.KAK JIH BO PREHRANIL ŽE ZDAJ JE POL AMERIKE NA CESTAH BREZ STREHE....	-1
TRAMP DRUGI KENEDI ISTNACE POBEDITI BAJDEN LOPOV	-1
Trump's campaign team didn't have a tight enough leash on him for this.	-1
https://www.youtube.com/watch?v=CCocOpLyci8	185
Joe Biden 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲	-1
🏌	-1
They have treated the president with much disrespect during all debates . Shame !	-1
Let’s see if he gives president trump any kind of acknowledgment on how fast the vaccine has rolled out lately . He said by around January vaccine will be rolling out and here we are with vaccines being rolled out by the thousands	-1
The end is at hand trump!	-1
"Hey, don't blame Biden or Trump  if you don't like either candidate!!!  Blame yourself,,  because 
society is made up of people .... yes ..... people like you and me!   We
 as a society get JUST WHAT WE DESERVE~!~   Just look at all the 
absolute shitsky in movies, television, music and the so-called ~arts~! 
 Sexual shit is mixed into our corn flakes sister~!~  We now smoke pot 
anywhere, anytime, all the time~!~  We see naked women on the city 
streets, on the beach, on t.v., and we don't flinch!?!?!?  Now we kill 
babies like in New York, where they just recently passed an abortion 
bill allowing the abortions of ~full term~  ~9 month gestation and 
normal birth~ little baby boys and girls!!!!   Gee whizzz....... isn't 
that so very loving and humane of the democrats!?!?!?!    Think twice 
about what I said here,,, in fact,,,  think thrice~!~!~!~"	-1
Yay for Biden as President Elect to be our President soon while one term soon to be ex Pres Trump to be impeached 2nd time and brought with worst shame and bad karma for life.  Welcome Biden and Harris coming up and thanks Pence for carrying honor and serving as good VP at end :)	-1
1:19:42......... Once Joe Biden said “This man has done nothing” thats when trump shook his head yes.... body language is a high key here. Stay safe <3	-1
Lol 😆 I'm not a lover  of any politicians  they are all so corrupted  all over the world  no lover of trump . But got to day all this Russia  bullshit what a load of rubbish.  When trump won .they went aut to destroy  the guy .the powers that be .were so shocked  . All there plans .went out the window  .trump is this such bad person  .how about the Clinton's  ,bushes ,Obama  list goes on n on Clinton got so much blood on there hands all the wars on lies and bullshit . People will have to wait  and see .if the great joe Biden  will help the people  there country.  For so long theses  bloody politicians  get into power .all they do help there billionaire  n millionaire  friends .fuck the rest . Going around  in circles  .in my view there is so much  corruption  the whole lot needs to be stopped  binden son .my god nothing on mainstream  media  . Nothing  its so wrong . !!! All they care about is money power . Its getting  worse n worse . Creepy joe . The only people  I care about is every day people  .that been destroyed  for so long.  Wait  and see just be the same	-1
JUST NOW NOTICED THAT WAS COLBY COVINGTON AT THE BEGINNING IN THE RED HAT , 2:03	-1
i dont know how biden take his voice	-1
"What donald trump meant at the end was i want to help the american people and I'm actually telling the truth

Biden everything I'm saying trump is going to do is exactly what I'm going to do I'm just lying so you'll vote me in"	-1
Supid biden I hate you you make me sick	-1
When Trader Joe speaks of the mail in ballots you can tell it was fraudulent and carefully orchestrated	-1
1:15:10 argument starts	-1
BIDEN SAID THE GREEN NEW DEAL IS NOT HIS PLAN 1:49:39 AND HE HAS ALREADY CONFIRMED THAT IT IS BEFORE 1/14/21	-1
Look at Trader Joe's eyes light up when they mention the stock market 1:11:20	-1
"They just said that unemployment numbers are not going to be as low as the Trader Joes expected... That's why they JUST NOW extended the unemployment terms and that just resulted in MORE CITIZENS FILING FOR UNEMPLOYMENT to make EMPLOYMENT NUMBERS AS LOW AS POSSIBLE for enabling an easier turn around for the incoming party now being called the ""Trader Joe's"" Party"	-1
"TRUMP: ""Dr. Fauci himself said masks were not good"" MORE FACTS PROVEN TODAY ! Masks are ineffective and showed the same if not more spikes in the virus since. And it has also proven to weaken our immune systems so we believe we are sick , go get tested and endure false positive or negative results"	-1
"TRUMP: ""Those states want to stay closed until after the election because it's a political thing"" ...... MORE FACTS PROVEN TODAY"	-1
Someone should teach them the rules of debate XD	-1
"BIDEN CAMPAIGN : When you start losing the debate just bring up the Covid numbers and the people will follow
JOE BIDEN: Oh oh oh okkkay"	-1
Biden said Trump knew about the virus back in February however he was called racist for trying to shut down China in January... Biden's hypocrisy has all unfolded and the coup has come to light. From the spying , to the Russian hoax, to covid...  Going all the way back to the Obama Administration.. They committed treason and conspired with China to get Trump out of office since we owed them 2 Trillion dollars.. which ironically is equivalent to Biden's Covid Relief Plan... You're Welcome people.	-1
Honest question. People who voted for Biden. Without mentioning your hatred for Trump tell me why you like Biden and what he is about. I am trying to have an open mind. Again, please don't bring Trump into the conversation.	-1
You need a higher IQ to comprehend what Trump is saying . Most don’t have that .	-1
I feel so bad for the fox news anchor	-1
Johnny Lawrence would be a good moderator also. QUIET!!!	-1
"Who is watching this again because it’s so funny lol
Biden 2020"	-1
Impeached...TWICE.	-1
1:15:23	303
Fk trump	281
Lmmfao he called Donald Trump a damn clown 🤣🤣🤣🤣🤣	-1
I cant stand trump he is do disrespectful	-1
I love that Biden has to laugh at everything Trump says so he doesn't tell him to fuck off. 😂	343
Trump calls ppl names, I think the guy calls the people everything he's done in his past. From lying stealing right to being a chicken hawk. He did hang out with Jeff epstein	-1
So glad i don't live in usa. Two old senile white men arguing....	-1
Will you shut up, man?	142
Trump clearly DESTROYED sleepy joe lol	161
when i tell you the first time i watched this i got a real legit headache	-1
Who’s here after trump got impeached twice?	-1
31:40 Biden be like😂😂😂	-1
me watching this after trump got impeached LMAO	-1
Biden already know he was gonna win at this point they were already formulating voter fraud schemes	-1
Was Chris running also???? Why does he keep arguing???????????	-1
watchin 5min and i cant understand how a fck baiden won ? xDD unbeliveble, what a steal	-1
You would think they'd get some Pop filters on the Mics	-1
Damn! What is up with the hate against Nancy Pelosi?	-1
"trump speaking from the heart for ""the people"" biden had an earpiece being fed answers, but america has blessed with ignorance from probably ""chynaa"""	-1
"41:35
44:44
1:08:40
1:15:20 my guy, big man trump (  mr 45) will be missed."	-1
Make Haste For The. President Of The United States Of America Now / Donald Frank Trump	-1
"""200.000 thousand ppl died, how many have survived?"" This is Joe Biden guys!"	239
44:46 “stfu nigga🤦‍♂️”	291
Traduzir BRASIL 😔	-1
I don't care which candidate you support or which side of the political fence you stand on. This debate is full of hilarious one-liners, and if you can't crack a smile at any of it, you have no sense of humor.	-1
Trump is the best president ever ❤️MAGA❤️	-1
-1:17:44	303
Wow, Joe Biden actually answered a question, it only took @1:40:11 into the debate	-1
If we created an actual academy for jedi to fight as civilian heros in this country to clean the filth and disgust from the people well trained honorable fighting men I'd tottaly join just to become an american hero an academy to teach some of the coolest tricks on the planet that would be so cool clean strong powerful american jedi wow I'd blush entirely! This would make are country so clean smarter and stronger! I'd live there and study hard where finally sword dueling with new age technology wooooh there are a lot of american fighters who would love to be a hero	-1
Biden looked dazed and confused most of the time. Trump was all business!	-1
"Americans : debate 
The world : pure gold entertainment"	-1
This is human evolution but backwards ×4	-1
What is this shit.	205
Me when Trump supporters say the election was rigged: 44:47	-1
44:47 😂😂	225
Look at debates from the past, up to now.  What's going to happen 20-30 years from now?  what will the Presidential debate look like?	-1
48:22 You don't know how many died in India wtf we've provided exact tracking report	62
Biden was just laughing in pain the whole time.	-1
1:37:57	303
"Who would've thought the guy that kept interrupting would eventually incite a riot on capitol hill that would lead to five people dying. 




No ya know what that actually makes sense nvmd."	-1
1:19:58	303
Lol Trump is a 74yrs old baby	-1
57:19 biden has a wire in his sleeve	327
"""first of all I guess I'm debating you and not Joe, cant say im surprised""

 I was thinking this, and trump put it into words"	-1
1:06:30 I paid millions of dollars	-1
1:05:50 I brought back football, and I am happy to do it	-1
1:02 you gotta open these things up	-1
48:44 doctor fauci said that president trump saved thousands of lives, but he didint	-1
56:30 well he wants to shutdown this country, but I want to keep it open	-1
@Sesses es you are so right	-1
"""I guess i'm debating you not instead of biden but ok""
He's nutz fam lmao"	-1
"100 million people I don't know where you got that number-
 lmao this isn't debate it's comedy"	-1
ျကိဴးျဖဴဒဲ့ပျပံ၂၁။အိုေခစ။	6
ျကိဳး ျဖဴ ဒဲ့ ပ်ံအိုေခ စကာျပန္ အဂၤလစ္ အိုေခ ။	6
စုစုေပါင္း လလိမ္ေပါင္းမူ့ ထည့္ ေပးပါ စကာျပန္ အဂၤလစ္ ငါျကိဴက္တယ္ အိုေခ။	6
This is the best comedy sketch I’ve seen!	-1
I'm here after the riot	-1
"Joe Biden Talking ""When Insyaallah"""	-1
"https://youtu.be/uvIfJaYqeVU
MAGA chech the sound of future mind / stop the still. Biden bull"	-1
The rock should have refed this	-1
Here you go 1:32:00	-1
It’s funny how the opening was actually respectful with the “How you doin’ man?” “Good, thank you.” It’s just pretty much everything afterwards.	-1
it's was literally 2 v 1	-1
