comment_text	hdb_labels
i'm  watching in 2021 and Trump said he will get out a vacsen by the end of the year  and he did he got 2	-1
super trump evil joe Biden😂🤣	-1
Smile his butt off Biden	-1
Donald Trump is always right. Biden will never be president. He was caught	-1
41 min mark not all of u teacher will.die c'mon man	-1
you really can't blame biden for laughing when trump says he might have done more for black people the Lincoln the absolute narcissism of this guy	-1
URGENT! THE TRUTH ABOUT COVID 19: https://michaelgchandler34blog.wordpress.com/	130
it's crazy how people overlooked what trump said about his son having covid. not only is that not how the virus works but you don't need to show symptoms to spread the virus. this is not only a massive lie but an extreamly dangerous one, thousands of americans have died because this fool refuses to take this outbreak seriously. this is why trump isn't getting a second term. not because of any fraud or media but because he let the American people down and it was all of us who has suffered.	-1
1:53:10 haha ☠️ why would you do that? Biased much?	-1
1:49:50 my fav part. Biden is a Chinese puppet. If you x-rayed him you’d see a hand up his ass making him talk. I hope people see it before it’s too late	-1
Still waiting for that answer to who built the cages. Lmfao it’s so easy to see through	67
Trump started off as orange, to pink, to green and pink, to pink again, the to his natural color ✨orange✨	-1
Joe, Biden tem que ser preso na cadeia e não será solto mais não gostei do vídeo pode denunciar esse vídeo pode excluir esse vídeo e não faça mais esse vídeo de Novo,	-1
"Biden: ""I don't need your vote, but I will need your support"" Biden: ""We have assembled, I think, the most comprehensive voter fraud organization ever."" There was no election, Biden said so."	-1
နီတို့ငါးရင္ ငါ့ကို မပတ္သက္ေစနဲ့ စကာျပန္အဂၤလစ္  ငါ့လက္တစ္ေခ်ာင္းသာ ထုပ္ယူရေလး ေနာက္ ညစ့္။	12
fuck you Biden	326
Bravo Donald tramp	-1
Biden totally wore his mask to “look better” to the people	254
Trump like  Joe comment	-1
bored, wanted to watch Trump tear this fool apart again	-1
we want Bidens head!	-1
The joe Biden to win	-1
Aa a canadain I find this hallirus. The lady did a terrible job, she barely let Trump talk and appraised the Pedo. Trump is NOT a racist HE PULLED ALL MILITARY OUT OF WAR BIDEN IS A CHILD TOUCHERcough cough,	-1
C’mon man... lol 😂 Joe please change the record lol 😂 Love you Donald J Trump❤️	-1
Who is Joe Biden???	-1
MAGA terrorists just stormed the Capitol and launched an insurrection against our country. Lock Traitor Trump up immediately!	-1
Hunter is under investigation about china. LoL	-1
“If we wear a mask we will save a 100.000 lives	-1
Who’s here for the comments	-1
trump win or lose he is the best in the world	-1
That was a good day for Biden  That day he was without a diaper for the most part	-1
Lol so many sheep in the comments supporting Biden	-1
"Trump on corona: "" It will go a way"""	-1
I feel really sorry for Kristen	-1
38:18 He says he will shut down the virus and not the country yet wants to have us on lockdown for 100 days	-1
1:38:28 Biden called Trump Abraham Lincoln 😂	-1
kamalas gonna kill joe  in 1 1/2 years but it will be ruled as a natural cause of death watch...	-1
THE MANCHURIAN CANDIDATE. THE MANCHURIAN CANDIDATE. THE MANCHURIAN CANDIDATE. THE MANCHURIAN CANDIDATE.        THE MANCHURIAN CANDIDATE. THE MANCHURIAN CANDIDATE. THE MANCHURIAN CANDIDATE.	-1
trump is the dumbest fuckwit that has ever lived,	-1
Through #freak_geniuss on ig I was able to access my fiancé Acct without he’s noticed wow this awesome 🥰	-1
.—.	12
That poor moderater she’s just trying to do her job	-1
THIRTEEN DAYS UNTIL JOE BIDEN IS INAUGURATED AS THE FORTY SIXTH PRESIDENT OF THE UNITED STATES OF AMERICA!!!!!!!!!!!!!!!!!!!!!!!!!!...	-1
US and korea as well,  democratic party = electoral fraud party	-1
アメリカを中国にしたい願望は捨て移住されたらどうでしょうか？	11
United States, just attacked the United States	-1
As an Independent leaning conservative I take Biden's side on most of what he says. Yes it's funny as hell but on a serious side Trump sounds very uneducated talking about Joe Biden locking himself in his basement lmao.	-1
We need trump out of office. Especially today. Especially today.	-1
Who is here after seeing the capitol invasion???🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️.	-1
True fact Trump lies more than Joe	-1
who built the cages?	67
Biden sides with China. Trump is pro dissolving this relationship, what with so many Chinese rooted within the government. So, you are saying China are America's friends? Take a look at how China operates within their own grounds. It's fake communism with their leader abusing power. Sure, all leaders want their countries to be on top but censoring people in favour of advancing their vision is not something that they should be applauded for, let alone having it be accepted. Trump demanded a re-vote in counts which is fucking perfect, when has this been done before? Questioning corruption I mean. I am from Greece, this does not affect me in a lot of ways but mentally. Hopefully people here will take matters into their own hands and at least question our leaders, which btw, are beyond corrupt, even crossing the line of full censorship on ALL channels and giving bad press to individuals who are not even involved directly in this situation. It is hard doing that through full censorship but the bright side is that people are always in the talks. In other words, things are out of control and I wish we had someone like the US president that would speak up and at the very least raise awareness.	-1
I'm not even american but I saw so many disses on the internet that I have to watch this	-1
Trump did nothing for healthcare.	-1
There is no way Donald Trump can protect the pre-existing conditions.None.0.	-1
Donald Trump is corrupt and terrible.	-1
Biden For America 🇺🇸	-1
The abounding winter consquentially interrupt because denim immunologically plant beneath a combative spain. understood, useful rub	-1
Joe Biden!😄	294
As a Ukrainian, all Trump said about Biden and his involvement is true.	-1
Hey there! Did you hear it? It's *C H I N A*	-1
When will the free press in this country begin to dismantle the myth that there is a moral equivalency between Republicans and Democrats in the United States?	-1
"The uh gentleman at 4:00 slipped and said ""not necessary"" instead of  ""not possible"".   People reveal their callousness whether they want to or not.  Ah, the one percent....."	-1
0:22 my love video :X.	-1
Biden when trump speaking: 😁😏🤦 Trump when Biden speaking: 😙	307
#MAGA	236
ရလဒ္ ကိုယ္တိုင္ သံးည ေပး မနွစ္ လံုး ေရးတူ စာဖတ္ရ အဓိက အဂၤလစ္ စတန္း ပိုင္ ေလး မ်က္နာ စဥ္းစား ရမွတ္ သူ က [ေဘး :÷±÷]ငါး မည္ရ ေရးသူ ေျပာသူ ကိုယ္တိုင္ မွာ ေသခ်ာ ေသာ့ဆရာ အဂၤလစ္ နံပတ္တစ္ ဆင္စာ သံုးသူ ကံုးလံုး တို့လအလံတစ္ရာ ပါ ပင္ေပါက္ မဲ့စား အက္နု အက္နု ေခ ဘဘ  ဏရဘ သူေနရမွာ လက္ကၡဏ ပံု နီေလးေထာင့္ ပံုစာ	12
psychopath	-1
မဟုတ္ ရင္မေအး ဘူး ေရစာ သူ  အရပ္ မသိဘူးလား ဒီေလး ÷•…•±း€£ @.*================* စာေရး သူ မွာျကား စာ  ျကည့္ ¡÷±¢•©…•	188
ဒူ ဒီ့ စ ခ က်ာပိုင္ ထီ့နိုင္ နုိ့ အ ာ မဟုတ္ ဘူးလာ မွန္ မွား  ဆက္သြယ္ စား ရမယ္ ထင္တယ္ အ ားမ ွား စာ ဆေလ{[း=။=] }•©…	188
အမည္ မသိ စနုိ ကာ ပစ္ရမယ္ထင္တယ္ တူတူ အ ာမး…±	11
His hand gestures is killing me and it's very annoying?	-1
1:50:00	205
Billionaire and genius Jovan H. Pulitzer by far has shown in the simplest terms to Georgia Legislators, the strongest evidence of an organized crime syndicate in the US Government of both elected officials and government workers. Supported by the disgusting hell bound demonic lying criminal media. A complete conspiracy, like Joe Biden confessed on a live internet Interview that he and the democrat party have the most fraudulent campaign in US history. This engineering genius Jovan Pulitzer just showed how republican ballots were printed differently ( all across the US) to cause them to be rejected by the Ballot Scanners controlled by democrats and sent to adjudication machines operated by evil democrats working in secrecy and then switch from Trump to Biden while the evil democrats destroyed many of the original ballots. This is what the evidence shows; the democrats stealing an election and country with all its wealth and weapons with the power and stated intention to prosecute the opposing political party. Democrats boldly lie, , cheat , steal, bare false witness, point the finger with false charges while conspiring and doing the actual crime. Speaker Nancy and the democrats were falsely attacking President Trump saying he was forcing the US Post Office to do less and slower work on the delivery of voters ballots; while the entire time Speaker Nancy was as part of this proven conspiracy , just pointing away from different ballot markings on the Republican ballots versus the democrat ballots. That’s because Nancy’ s planned steal by mass adjudications, Nancy, the ballot designer, the printer, everyone that approved the ballots the Governors the Secretary of States, the Judges and so many people that saw or knew about the ballot templates (proofs) prior to printing and changing the the laws to cause universal unsolicited mass mail out ballots and changes in time and locations of voting,  along with Dominion were all in on the crime of the Century; but They got caught	-1
Trumps Hands: ✌🏽☝🏼✊🏾🤛🏿🤏🏻☝🏼👊🏼🤏🏻👋🏼☝🏼☝🏼👎🏻☝🏼👈🏼🤏🏻✌🏽🤙🏻👋🏼✌🏽✍🏻	200
*chaotic debate and random interjecting*  16 M of people : interesting	-1
I need everyone here to stop worrying about the election and focus on signing the petition to declare xrp a currency not a security. The SEC IS A JOKE.	-1
Debate starts after 26 minutes of video	106
I’m British, I heard it was funny,	-1
trump cant talk without his hands moving	-1
this debate is funny trump loves interrupting people	-1
Trump still wont show us his tax returns. lol	82
24:18	205
"Trump has promoted a number of conspiracy theories that have lacked substance. These have included Barack Obama citizenship conspiracy theories from 2011. Known as ""birther"" theories, these allege that Barack Obama was not born in the United States.[64][65][66] In 2011, Trump took credit for pushing the White House to release Obama's ""long-form"" birth certificate, while raising doubt about its legitimacy,[67] and in 2016 admitted Obama was a natural-born citizen from Hawaii.[68] He later falsely stated that Hillary Clinton started the conspiracy theories. Pants on fire 🔥  Trumpets r so dumb."	-1
100 million people watch the debate and 70 million people voted for Trump and you're telling me a hundred million people voted for Biden that would mean 70 million people did not watch the debate yeah right lol Donald Trump is my president	-1
Eeetum tharuvaai ootum tharuvai	178
The clammy trapezoid psychophysically pedal because clarinet meteorologically flood regarding a abaft ox. fuzzy , lying step-grandfather	-1
Every time the president try to speak about anything that lady Cuts him off	-1
two clowns.	167
Am glad trumps gone	-1
They should of have settle it in a boxing ring .	-1
Love you.	-1
Trump the bump pay your taxes	-1
STAND UP FOR TRUMP from sweden	-1
I'm from Los Angeles. It really was the most fake vote ever made in America. In the area where I live, everyone voted for Donald Trump and some did not even know Joe Biden. As far as I know, the same thing happened in the whole city. Whoever you asked said that Trump is the best prime minister who really cares about his people. Can anyone explain where the 76% number for biden in my area came from? The biden may not have received even 5 votes. What can I say ... Let me not forget that in the place where the voting took place, those who gave us ballot papers, shouted ALL BIDEN TO VOTE. What is this??? Maybe they did not want a man who supported us for covid 19 and said it as it really should. From what we know from acquaintances and friends in recent days, in many cities in America they did not even take out Trump's ballot. But if you did not vote, you would be fined. I know of another incident where the wife of a friend of mine in Washington, where they received a phone call last night threatening that if Biden did not come out with 32 votes more, HE WOULD LOSE HER JOB. The whole USA wanted Donald to be prime minister again. We know that a major fraud was committed against him.	-1
Joe Biden is not the President.  He has dementia and he needs to stop playing his games with the People of the United States.  Joe gets nothing done and his son is a crook.  Joes wife is not a doctor of medicine.  Time for Joe and his wife and his criminal son to face a trial and go to jail for their crimes.	-1
this is very funny, good job usa	-1
က်ြန္ေတာ္လစီစဥ္ ေပးထားတာဘည္ေလ အဆက္သြယ္ေကာင္းေအာင္ ျငင္စရာ မလို ကရင္တို့ေနထိုင္ရာလေမး အျပည့္အစံု စပါးကိုယ္တိုင္လုပ္ပါသည္ ဆန္စက္စပါးဆက္ ထုပ္ လုပ္ဖို့ရွိရင္ အေမရိကာမွာလဆယ္သြယ္ လို့ ရပါသည္ လူျကီး	12
Making a note for myself: 1:36:58	-1
omg TRUMP JUST LET BIDEN FREAKIN TALK STOP JUMPING IN . its soo not cool how when the person tells biden to talk trump JUMPS in and starts talking like just jeez give a chance for biden stop talking when he is. and i am so glad biden is right now a presedent bc i dont like how trump sad in his debate that I AM THE LAST RACEST PERSON. like come on that we can all agree on that he isnt true he always talks crap about black and muslim people. and i am muslim so that also means that he talked crap about me and i dont take that. so everyone that votes trump are rude just like him . i mean like jeez if u think about it he always talks crap isnt he sapost to be a presedent and make the world a better place but he isnt, all he dose is talk sh** about others instead of acting like a presedent like jeez. and biden is a very good man and hes kind and he acts like a presedent and dosent talk shi** about others so thank god hes the presedent	-1
I think Republicans and Democrats should be ashamed, anyone should have a free Health care system in the USA in  2021. We are talking about the USA, not a Third World country!!!	-1
who’s here 2021?  ⬇️	-1
Donald Trump only tells lies.	211
Donald Trump is a liar.	211
Joe Biden will unify the nation.	-1
Joe Biden is honest and kind.	-1
Joe was roasted.	239
shut up	-1
Trump, Thank you everything!!  THANK YOU FOR FIGHTING FOR US!!!  1- Thank you for the covid 19 vaccine. 2- Thank you for the greatest economy. 3- Thank you for border security and the wall. 4- Thank you destroying ISIS.  5- Thank you the middle east peace deals. 6- Thank you for ending the endless wars in Iraq and Afg. and de-escalation N. Korea.  7- Thank you for lowering the interest rates and lowering taxes. 8- Thank you for making china pay their fair share on the treads and not be their little puppet. 9- Thank you for prison reforms, funding black and minorities zones and colleges. 10- Thank you for bring jobs back to the US.  And good luck America with sleepy nonsense Joe, The creep,  The Corrupt,  The Chinese little puppet, The race card player, been doing this 37 years and have not done a thing but play the blame game,  with Kamala Harris the fake lair!  who slept her way up the to office, This country is heading to some dark days....	-1
Anybody catch her call him Vice President Biden? Around 35:40  Besides that, these guys have yet to actually answer any question.   Is this seriously what ya'll have given yallselves? These yall choices huh... Thats sad. I mist say Ive never been one to dive into politics but curiosity has brought  me to this and WE ARE FUCKED.	-1
It's a shame that people event talk more about the actual debate and just joked about it even though it was the most reasonable and logical one 😕	-1
"Trump: ""I am the least racist person in this room""  Biden: ""Will you shut up man"""	-1
Also Biden:*laughing and smiling at trump*	-1
Biden:*looking away from trump Trump:*looking at Biden with bad faces*	-1
Does Biden know where he is?	-1
34:32 to 34:37 kristen welker laughs as trump claims joe biden stays in his basement	-1
When someone is asking you, what steps or action plans you’d be taking to solve the problems? All Joe does was criticizing trump. JOE BIDEN IS A JOKE.	-1
using bklack people betting one up against the other sad very very sad how much hate was brought about based on that BLM DRAMA should find something else to promote hate	-1
WHY ARE YOUR EYES SO BLUE WHEN THEY WAS BROWN IN @)!! DEBATES??????	-1
Any excuse will Do Joe BIden. but facts are facts You Do not Pray And you told your audience WE DONT NEED PRAYERS FROM THE WHITE HOUSE...Than deleted the tape ! YOU CANNOT DELETE IT FROM GOD ALMIGHTY OK GJMJ	-1
9min	-1
10/10	-1
Biden is so idiotic it blows my mind. He can barely make a sentence or think for himself	-1
Ouuah NASA	-1
Biden'$	324
My trump'$	-1
Trump is such a great president	232
Pop'$	-1
Pop	-1
Talk to them Lord baby's	-1
By	-1
Looking good let's go Dolphins	-1
What's the show case guys	-1
"\\\\ ARE GEORGIA AND OTHER STATES UNDER GERRYMANDERING DARKNESS? //// Instead of clean election run inside well established county-borders, Gerrymandering people tilt election borders by their ""pre-selected"" racial and other known voting tendencies, as reportedly done at least in Georgia [YOU-tube, Mar 9, 2017],""'Washington,[127], Arizona,[128], California[129], [130] Rhode Island [131], New Jersey [132,133]"" - Wikipedia, and Oct 17, 2019, YOU-tube: ""The man who rigged America's election maps."" To avoid destabilizing tainting of future regimes, well established county borders should be used to remove doubts regarding the Nov-3-run to be compared with a clean general runoff. No time? WRONG. The original constitution: Four months post election date. as done over hundred years until president FDR changed it in 1932. Naturally some would object, but what is more important?..\\\\"	-1
"53:08 Heeeeeeell nah. I woulda been like... ""Uh...No excuse you bitch I was talking."""	-1
How does anyone support this dumbshit. Trump can kick rocks.	-1
Never had it	-1
Your uncles arguing at a party:	-1
Yes, I do like when two men in the 70s argue, I do I edited the comment coz I forgot the second comma	-1
Why hasn’t anyone made a with health bars version of this	-1
https://youtu.be/2CHu2ck3RxQ	158
Most words said  Biden: Come on  Trump: millions	-1
The eight pollution premenstrually develop because gauge objectively sign abaft a well-off switch. dispensable, blue-eyed trouble	-1
See Gilberti vs CDC, et al - ends all Fake Coronavirus Pandemic from Smith-Mundt act and Federal Reserve, 50yrs of EPA and Tampa Central Command Terrorism w Rothschild Zionist all over NY, Florida, Hollywood and Israel w Greenberg Traurig Law .   https://dockets.justia.com/docket/california/cacdce/2:2020cv08251/794898	-1
1:37:46   Trump: I'm the least racist person in the room!  Me: Yeah the guy who says he wants to build a wall between Mexico and the U.S and ban Mexicans from the U.S	30
You can’t give 2 minutes for something very important. Give the candidates the chance to talk freely without interruption from the moderator.  Better: the first candidate answer the question freely, the second too, and then open discussions and the moderator shouldn’t comment about anything or correct any person but only give questions. The moderator could prefer one over another using little phrases.	-1
The donkey win https://youtu.be/Otc3jJ3UO0E	-1
ADD 4 PSYCHEDELICS  ON SNAP CHAT AT: psych_trip2000  HI EVERYONE TODAY IS MY FIRST TIME TO TRY DMT. I BOUGHT 2 GRAMS FROM THIS PSYCHEDELIC PLUG  YESTERDAY AND I AM HAPPY TO SHARE MY EXPERIENCE OUT IF YOU WANT TO TRY ADD THEM  ON SNAP  CHAT AT: psych_trip2000      : psych_trip2000     Lsd, dmt, shrooms, ket, salvia , 2cb,  mescaline, wax, weed, Codeine, carts, vapes and mdma. ADD THEM ON SNAP CHAT AT: psych_trip2000	-1
https://www.youtube.com/watch?v=le0efGbtP3c&feature=youtu.be                                                                                                           Must watch -------------like -----------share	-1
Reporter biased against trump	-1
"This shit: is why the rest of the world is laughing at you. Your greedy, arrogant, patriotistic racism towards the world is shameful enough. But when you believe the words of the world government's bitches who are just on the stage quoting stone age history, thats when the rest of us understand why you guys are the dumbest. Why dont you try learn a few things from the East maybe it will make the obese nation built on genocide and rape ""great"" again. We are all slaves but if we side with the elite's attempt to use our obsession with patriotism then what? Then you have failed as a human being. A hungry family is a hungry family. Put the guns down and use your brains for once. Wake up and demand change you trigger happy money freaks. We cannot evolve if we dont aim to acknowledge that WE ARE ONE RACE. And creating a virus to send into China clearly wont work either"	-1
this is the best comedy show ive ever seen	-1
The only thing that's operation warp speed is Trump out of office!	-1
we are so screwed a sleepy fool at the wheel	-1
is it Jyna  or China ?	25
☐ Trump ☐ BIDEN ☐ Xavier ☑ Jesus	-1
Everyone reading the comments:  Screw the important truth thats too much for my brain. Wheres all the meaningless, no spine no helping others, comfy comedy to make ME feel better baaa baaa baaaaa	-1
im glad someone sees the obese nation for what it is. Its been tough but we have put the west in charge without thinking of the downside. And as soon as China starts gaining more power? Of course why else would america release a MAN MADE VIRUS OVER THERE.. so that once again we become trigger happy patriotic sheep hungry for a brand new war.. baaa baaa baaaa. PATRIOTISM IS KILLING YOU	-1
Im just here for the comments	164
Left foot stepers belmont	-1
https://www.washingtontimes.com/news/2020/sep/30/hunter-biden-burisma-payments-detailed-treasury-de/	-1
I don’t want a vaccine.	110
Bear tactic none option	-1
💔	-1
I have seen better high school debates than this.	-1
"Joe Biden: ""there are 1,000 deaths a day"" December 2020: ""Gotta pump those numbers up. Those are rookie numbers"""	-1
THE DEBATE WAS USELESS COZ THE DEMONCRATS ALREADY PLANNED TO CHEAT THE ELECTIONS! SHAME!!! DISGUSTING	-1
bby trumpie is so cute uwu💖🥺	-1
Let's debate and chill +_+	-1
The sparkling kale additionly welcome because withdrawal lovely advise along a parched piccolo. whole, thundering fisherman	-1
Trái sung rừng..mình ăn rui.không ngon cho lam chất lượng video không được tốt	-1
.	12
why is trump keep cutting the lady off! can she talk please.	91
Donald Trump for four years you’ve been doing things horrible for the country so don’t say that you ran for president because of how bad Biden is when you said that Barack Obama and Joe Biden did not do anything for the country of course they did they were president and Vice President at least Biden has a good way to protect us from COVID-19 when you’re saying that Biden will close down the country as you’re not that smart and you’re saying that just to be a bully and you want more people to vote for you instead of him he’s a nice guy he’s smart just respect people I can’t wait for you to get out of office	-1
he want to get off the subject of china because he know he been getting money!  from them so know he want to talk a bout something else.	-1
trump have not been paying taxes and he talking about he payed that a lie. he saying that because  he going to jail. that  stuff he saying is a  lie. trump u need JESUS.  joe  don't need to fuss with a jack ass.	82
trump is lying he talking a bout he don't get money from russia	-1
this is  wrong people need  to stop this mess.  god is on his way back we need to get  back in church.	-1
Biden should be tested for performance enhancing drugs.  He's never this lucid.	-1
Show Trump's response douchebags.  It DESTROYS Biden.	-1
1:01:37 *Oop*	-1
1:58:00 Melania's Hand 😂 😂 😂	-1
36:25 it is China’s fault	-1
1:41:56 My all time favorite moment 🤣🤣	-1
I just came here to see Biden roast Trump	-1
President Biden.  77 years old and cleaning Donald's clock.  Just another day at the office for him.	-1
https://m.youtube.com/watch?v=nB0RXz8JcdU&feature=youtu.be	160
Well, were fucked.	60
The vaccine..this is a funny story.  We are all going crazy with Chris Brown 😂👋	-1
Trump is horrible Biden’s awesome	313
They had to change the moderator because the previous one hanged himself after the debate	-1
Any country interference in the election 🗳 will pay a price 🤫😡I’d say it did and hunter’s been stuffing dad’s pockets 💵.	-1
Everything is simply not true Joe????	-1
Bring those kids to your state Joe come on man!	-1
Democrats are dooming us to poverty	-1
I do not like trump	-1
does anyone know how to build a nether portal	-1
Yep that’s right Joe bidden won	-1
Biden won	316
Eh you guys had your schools closed? We in Serbia had our schools open since september till late november.	-1
i am available I love ❤️ full news	-1
Yang pilih allah like.	-1
Hello! Welcome to the Illuminati brotherhood an elite association that elevate humanity. Our main aim is to make you rich and famous. This are the basic benefit a member is gonna be enjoying for a start.... 1- 1,000,000USD 2- A car worth 2,000,000USD 3- A house in any country of your choice and lot more. Please only those who are ready to join with their whole heart should inbox me if interested or whatsApp+79677545606 ..l	-1
I don’t understand why people choose old candidates. Trump is 74 I believe and Biden is 78.	-1
https://www.youtube.com/watch?v=5G62RhQk1Sk&t=18s	160
King foxy	-1
The square red fifthly close because singer lately curve by a gifted invention. temporary, evanescent brazil	-1
https://soundcloud.com/djjudd/sets/f-k-donald-trump #DumPTrumP #Trump #DonaldTrump	127
Sad excuse for a debate.	-1
I’m British and take a lot of notice of our allies across the pond.....this debate has only strengthened my belief that Trumpy is a complete moron....a racist,arrogant clown! No one on this planet is to blame for this horrible Virus to hit us all....but the true colours of a caring President would be to immediately get everyone together who can advise him on all aspects on actions to take! As of my writing,thank god Trumpy has been booted out as from January 20th 2021 and this gentleman,Mr Joe Biden..President Elect.. will do everything he can to reboot America,to heal the wounds of the jobless,to act on poverty....and make America a great country as it’s always been before Trumpy got his dirty hands on it!  Nobody is perfect....no one,but Joe is a normal thinking,caring human being who will do all he can to make good where it’s needed! God bless you Americans...fret not...help is coming your way very soon!	-1
I thought of Investing in bitcoin around July Feb 2018 but was discouraged with the rise and fall of bitcoin. I don't know if it's still safe and ideal to invest now and what platform is recommended	-1
Bitcoin is the future, Investing in it now will be the wisest thing to do especially with the current rise For real it's very profitable	-1
Yes, again, promise made, promise kept. Vaccines approved, and administered. Trump gets things done.	-1
Ta baba na początku to wygląda jak facet	178
Well ^^ We are ready to be extinct. The whole world in general :)	-1
Wtf I searched for how to debloat windows why is this the first video?	-1
Trump looked sick to his stomach at the end of the debate. 😂😂😂	-1
"""This was a Big Accident"" —Master Oogway"	-1
joe got the point eh both are amazing it just that joe didn’t sit he’s chair yet well see :) but joe is right and hes winning it :) is hard to trump position thu cant really blame both of them if you ask me the truth? two of them make them president make this corona end .   the end everyone happy	-1
"The word we heard lot of times from Biden is "" come on """	-1
Indians would be thinking what a pyari debate is this	-1
Why the fuck did we elect this moron ....	-1
1:01:36	205
49:23	205
So who is our president now🧐	-1
Trump 2020🇺🇸♥️	-1
I'm happy that Biden won, honestly, but gotta give it to the orange man -- he was right about the vaccine being ready by the end of the year.	-1
Who is this nigga all I get foo	-1
If this would’ve been 1988 Biden vs. 1998 Trump, this would’ve been the greatest Debate ever	-1
SERIOUSLY BITCOIN IS THE ONLY TRUE DEMOCRACY EVER EXISTED IN THE WORLD I'LL ADVISE PEOPLE TO INVEST IN IT NOW.	-1
‘Big, beautiful factories’   -President Donald J. Trump, 2020	-1
Is it just me or how the fuck dose Kamala Harris looks so good and she’s ok most 60 like wtf	-1
Minimmanditoryies is very important point biden has to help this nation.	-1
Yeah. I don't know if you can prove for some reason that there is racism. I walked through New York City with a hood on. Didn't get asked anything from a cop or got shot. This is the pinnacle of the 911 attacks in New York	58
I ELECT FOR OR PRESIDENT BUBUNUBUBUNUBUIEDENNNNNNNNN. N. N. N.  he is so clear in his agenda to improve America. What is it though?	-1
The motionless july routinely ban because camp conservatively protect from a ill-fated adapter. repulsive, lewd comma	-1
"""Not that many of you are gonna die, so don't worry about it""!! ................ so if its not worth worrying about, why would we shut down the economy!?"	-1
Keep the faith sticker and tshirts https://mickydee.com	-1
Trump:You took everything from me.  Biden:I don't even know who you are?	-1
I play this video in the background every single day for my daily dose of humor!	-1
https://www.youtube.com/watch?v=Mq5vLjkL6YU	160
TRUMPS FACE AT THE CAMERA AT 49:25 has me screaming 😂😂😂😂😂	-1
Joe Biden is a real politician.	-1
The whole condor intrinsically last because gum beverly kneel via a shy shape. marvelous, aback waiter	-1
"Trump is such an idiot. He's just a lame idiot who dosen't do his job. He's got better things to do than control a country. He should be happy to be leaving the fite house on the 20th.  ""It's not my fault we have coronavirus, it's China's fault"""	-1
0:40 she is hot girl and sexygirl.	-1
Freaking butt holes stole the election F Joe Biden an F Kamala Harris	-1
Hopefully, these old men will go away into retirement. Term limits. If you’re 80 let the 50 somethings run the country. Talk about that	-1
Trump was handed his ass by Biden. Glorious.	-1
Poland has got illegal chemical weapons! https://without-justice.com/	-1
LIKE FOR TRUMP! 😀 reply for biden... 🥱	-1
“Because they know I know them, and they know me.” 48:40	-1
Debating on the Internet is basically   “My opinion matters” “NO MINE DOES”  It’s just dumb shit really stop harassing people to get into your bullshit Boomer debating   Also your opinion isn’t worth 2cents either  No one gives a shit about your opinion polititards	-1
How desperate and pathetic do you have to be to debate on the internet Like Nobody gives a shit, really  https://youtu.be/Ycym8i7hjcA From Papu franku himself	-1
k joe biden should be president	-1
1:42:30 please check... also here is my life time mission: ALL WE NEED IS A GARDEN AND INTERNET TO LIVE, ALL YOU HAVE TO DO IS TO SHARE THIS MESSAGE... Kash2030, The First President of the world!!!	-1
Who cares about trump or Biden the one you should vote for is rotating duck with flippers	-1
Trump very strong president	-1
I'm European and if I could vote I would vote TRUMP	-1
She keeps cutting trump off! Notice everytime biden goes to talk she lets him respond. Lefty?	301
https://chat.whatsapp.com/L9UUBqR5ei33LVgZV4ECcW	-1
Trump is so much smarter then this clown. Idk what you democraps see in this old senile pervert. Y'all are some sick bastards!	-1
The two oompa loompa's battle to the death.	-1
I am an SBA Loan Specialist, I assist borrowers by helping them complete SBA online applications correctly and to maximize chances of being approved.    Email me: ryanfisherman79@gmail.com   and lets get started.	-1
Trump should bring in the military with his executive orders to investigate because they will never let another trump in the white house Trump you got limited time before it's too late	-1
Two years ago my husband left me for another woman  and i was dis-organise during that period, in search for help on how to get him back i was decieved by so many fake spell casters until i meant this great genuine Dr Prince oseghale who helped in bringing back my husband and restored love and peace into my family, i will be forever greatful to him. Contact him for any kind of problem, wealth making, looking for a genuine relationship, need pregnancy, want to be famous, need good job, need protection, etc. contact him for in him you will find sincerity and trust *(spiritualoseghale@gmail.com)* Also you can whatsApp his private line:  +234(8134710225) .Am greatful Dr. Oseghale you are indeed a blessings.	-1
"Trump saying, ""who built the cages"" is like a mass shooter saying ""who built the gun"" to shift the blame of the mass shooting from themselves in court."	-1
Anarchism is the solution for humanities problems.   RESEARCH ANARCHISM	-1
29:28	205
Hello everyone !!!!	-1
1:11:44 what the fuck is he talking about ? Does he know what we don't know ? Is there something new ?	-1
TRUMP2029-2024	-1
Who is watch this debate December right before Christmas 🌲 time 🙂 and support Donal Trump 2021.	-1
