comment_text	hdb_labels
This is sooo entertaining!! Thank you	-1
You got to respect Trump. He went after Biden, if you've watched his apprentice shows he completely behaves the way he wants the candidates to. He practices what he preaches	-1
44:46 Best moment in debate history. You're welcome.	-1
This is probably the dumbest presidential debate in history. I mean politics nowadays are like a real life idiocracy. My friends and I argue better than this when we were 9	-1
Thank God it is ending.	-1
A moment of history	-1
It’s been an interesting hour and a half. Biden, it was interesting hearing you for the 15 minutes of uninterrupted time you had 😂	-1
Joe Biden 👎👎👎👎👎👎👎👎👎👎	-1
Дональд Трамп все равно вы классный юморичный  весёлый Президент Америки 💜💔другие не как вы☹🖐	-1
Оффф зря победил это Байден я болела за Трампа теперь мне не интересно жизнь Америке 😔😔😔☹🖐	-1
No wonder Trump lost the election. He's a rude, egotisctical babbling idiot who doesn't care about others and has no real plan.  Only his bootlicking uneducated followers like him. The Trump cult. lol. Good riddance. USA is a butt of jokes around the world with him in office. Not anymore.  Sore loser too, claiming fraud when he lost in a landslide. Millions of votes. Ya right. Go away already.	-1
Here after Biden won	-1
29:26 new rule, all candidates must greet each other with this gesture.	-1
I love how biden laughs at everything trump says 🤣	343
No one Among us discussions:	-1
trump is such an immature fascist pig thank god biden got elected	-1
Trump needs to take a little history lesson. The Mandate for Health Care originally started with Ronald Reagan and the Heritage Foundation in 1989!  The healthcare mandate is a republican thing, not a liberal thing.	-1
It's so funny watching this knowing that Joe Biden is safely and securely our new president!  FINALLY, this country can  have some stability and hope again.	-1
The POTUS can thank Paul Ryan the RHINO for no Repeal and Replace along with John McCain's thumb.	-1
@ Crime of the broadcasters is shouting false will be the people stand up to sin, because it is a felony to say false facts and lies to the US citizen  We sincerely hope all citizens. Determined to bring them to the law, for making the American public suffer a media crisis @tội đồ ác độc của bọn truyền thanh là tung tiếng hô sai sự thật sẻ bị người  dân  đứng lên định tội ,vì nói sai sự thật gian dối với công dân hoa kỳ là trọng tội  kính mong mọi công dân quyết Tâm mang chúng ra pháp luật    , vì làm cho công dan hoa kỳ  bị khủng hoảng về truyền Thông	-1
Trump your real business man !!! He still have to do his calculations. I wouldn’t kept quite. You went through alot and made something out of it.	-1
𝙷𝚘𝚠 𝚖𝚊𝚗𝚢 𝚘𝚏 𝚞 𝚛 𝚑𝚎𝚛𝚎 𝚊𝚏𝚝𝚎𝚛 𝙱𝚒𝚍𝚎𝚗'𝚜 win 👇	-1
Why does Trump look less orange in the thumbnail	185
30:17 yw	-1
Cheap cheap. Haw haw haw. Joe Biden facepalm.	-1
They pay speechwriters.  I don't listen and watch them. Reading is ok.	-1
Anyone here after Biden’s victory speech tonight?	-1
This had a happy ending. It just didn’t happen until November 7th.	-1
Who’s here after Biden won?	126
President-Elect Joseph Robinette Biden Jr.	-1
Who else came back to watch this after Biden won?	-1
I hate Donald Trump	281
Can trump just stfu and them talk goshhhh	-1
"Joe Biden's BFFs: ""The Original Clinton Chronicles,"" https://www.youtube.com/watch?v=zCGW033-82c ​​​​ A documentary about the Clinton COCAINE CARTEL, the witnesses they murdered (which include 5 teenage boys from Arkansas), Bill's cocaine parties with Little Rock High School cheerleaders, and more. #FuckJoeBiden"	-1
Biden: bu- Trump: Um no, I don't think you will	-1
Biden: says anything  Trump: Your free trial of speaking has expired.	-1
booo for trump 2020!!! congrats Joe Biden!!!	-1
now trump lose the election hope he look back into this debate and ask himself if he can still be so arrogant asshole! bravo Joe Biden.	-1
Obamacare sucks doctors don't want to accept it and that has raised insurance premiums cause u are obligated to have insurance so they take advantage of raising the prices	148
https://youtu.be/NmJ8puVages	169
The fact is we people don’t know who to vote for because we don’t know what is good for the country! Most people just vote for what it benefits them, not for what it benefits the country!	-1
┏━━┓┏━━┓┏━━┓┏━━┓ ┗━┓┃┃┏┓┃┗━┓┃┃┏┓┃ ┏━┛┃┃┃┃┃┏━┛┃┃┃┃┃ ❤️🤍💙🇵🇭🇺🇲 🆃🆁🆄🅼🅿︎🇺🇲🇵🇭❤🤍💙 ┃┗━┓┃┗┛┃┃┗━┓┃┗┛┃ ┗━━┛┗━━┛┗━━┛┗━━┛	202
I MY GOD, I COME BACK HERE NOVEMBER 7th	-1
1:48:21 😂😂😂😂😂	225
He said no you’re on number 2 😭 he is so childish.	-1
look at my president speak his truth. 😌 #bidenkamala2020	-1
I’m sorry, but high school debates are more professional than this presidential monstrosity.	-1
The leaders out presidents are calling us. The military?? STUPID BASTARDS?? Resignation for me. This is to much	-1
If the leaders off the country’ are like This. And have this type off attitude for us people. And this I. Q level off a 5yo I mean?? Where in big trouble. And now I no it’s the media just fooling us all. We see the transparency now!!! Ahem ahem. Cos upon cds have been recorded and on the www jeez guys. Idk what to say. Apart from every time I think a president has came. Our presidents have bombed a middle eastern Country asap. And the media has made us look like it’s worth their praises? This don’t lie. It’s bizarre	-1
Ms Biden we need u to be world leader sire. I'm not American but America will be graet again with him.	-1
They say two wrongs don’t make a right. Ermm they both are as bad as each other. This is bizarre. This is America guys 🙈	-1
"When Biden talked and looks straightly to the camera. It's fascinating, powerful and emotional (for me atleast).   Especially ""You folks at home, how well are you doin'?"""	-1
So trump believes in what gaddafi from Libya said. The. Edit is ruing his image. Ahem. What goes around comes around and hurts a lot more guys.	-1
Imagine putin watching this?? Jeez holy moly guys. Honestly o say.. their should be alteast 10 fine gentlemen who have a sound background. And heritage. And history. Then the public should be able to chose etc one by one. Till last man stands. Because I can garantee you guys. If they had a real choice? We the people? Would choose vote either... so 10 men is the best. Way.	-1
This is 100 times more fun to watch after you find out Trump lost.	-1
Dont trust Johnson and Johnson hell no.they just killed how many Americans with talcum and had so many other drugs they killed people in past..he sounds stupid	-1
Funny the moderator was actually from Fox news.. Why did I just realize this? Anyways he wasn't biased towards Trump at all like you would think a typical fox reporter would be like. In fact, he was quite the opposite.	-1
Okay but can we just talk about the end part real quick. Joe and Jill have the sweetest relationship ever	-1
Both Baldwin and Carrey are quite funny, but I think their humour is a little too childish here.	-1
Pocahontas racist much	-1
This debate was the moment in the campaign when Trump lost the White House.	-1
President Trump shit on supreme court justice Ginsburg dying wish shame on him..tried to take womens rights back 75 years with Amy Coney..he should be a shamed of him self	-1
I think we need a kindergarten teacher here with a Talking Stick	-1
Shakira influenced the election	-1
at 29:20 starts	270
Trump was the worst president	-1
Who’s here to see how confident Trump was and now he lost	-1
Don’t let trump win	-1
Joe Biden pls win	-1
MR. PRESIDENT	109
THE BEGINING OF THE END PRESIDENT CHUMP........LOLLOL ONE IN DONE HEY CHUMP WHATS THE FIRST BLACK WOMAN VICE PRESIDENT NAME NOW	-1
Such a liar 🤥 Trump go to hell	-1
is it just me or at the start of the debate when Biden started talking did trump say I hate you	-1
want to laugh go at 58:59	-1
Colby in the house :)	179
Trump might be a lot of things but he did actually answer questions directed to him (even with lies) but Biden just doged questions asked to him. True politician, very calculating and discrete.	-1
Trump is a man-child  the likes of which I’ve never seen	-1
Why does this look so normal?🤔 Oh yeah m Indian kinda used to it🤣 Civil debate is the novelty for us.	-1
Hi I’m from the future you won joe 🥳🥳	-1
We're watching two total bullshiters spouting bullshit!	-1
Who’s here after Biden won??💙💙💙💙💙	-1
Trump is the most agressive and unrespectful person on the planet. Still can't believe he got elected once.	-1
Behold your 46th President of the United States Joseph Robinette Biden jr	-1
Yes Biden won #Bidenforthefuture❤💙🇺🇲	-1
Had to come here after the results 🙌🏾😂	-1
Goodbye	-1
Whose here after Biden won?	126
I don’t understand what they are saying ! It’s like having a debate with ozzy osbourne	-1
BYE BYE CARROT IDIOT	-1
Ne moj da ja tom amerkancu sto se takmici za predsednika bombardujem glavu	-1
“Will you shut up man” joe Biden 2020	216
Im here after biden won, the president of the United States of America.	-1
This is a try not to laugh video I mean this is funny hell	-1
Who is here after Biden won the election?	126
Who’s here after they announced Biden as president?	126
Joe mama Biden	-1
Biden, before talking about putting an economic barrier in Brazil to be sure everything is well with the Brazilian rain forest, resolve your intern problems. Thanks.	-1
"I'm not American.  But I pray that trump wins the election, trump has stood up, for the country, translating covid 19 is unintended, the whole world is affected. Don't blame trump Trump stood up, reflected on social evils, Trump fought against the journalists and the journalists avenged, don't trust the news and journalists ! Don't vote biden, he's a loser, he's dependent on China, causing the world to stall. THE WORLD DOES NOT ACCEPT ""BIDEN"". American friends, please be alert and think when you vote.  Epidemic covir 19 is unintended, the whole world is affected, not only America."	-1
1:39:15	302
@57:17 what is that thing up Joe's Sleeve?? There's a metal thingy sliding down.	221
Biden: speaks  Trump: Splish Splash ur opinion trash	-1
https://youtu.be/o7H7BbhAQKQ	169
"Trump: You will see me repeatedly saying ""like you've never seen before"" like you've never seen before."	-1
I love Biden😙	-1
The most American way to waste 2 hours of your life	-1
All trump ever does is humiliate and demean biden. What a narcissistic sociopath	-1
When you see a clown and biden debate...mary trump was right about the toxic positivity with this guy. Cannot believe he's a head of state. Omg. If trump can become president, anyone can tbh	-1
Alright, now that Trump’s lost.....  Let’s do this.	-1
57:17 look at bidens sleeve when he lifts his hand up. WTF is that can someone tell me PLEASE	327
This was actually the best debate in the history of presidential debates. No one watches the previous boring debates but this is just funny as hell.	-1
"Joe started stuttering when Trump said ""that's not on the ballot. How do you know what's on the ballot?"" Hmmm maybe because Joe was in his basement making fake ballots 🤔"	-1
i voted Kanye West these guys are just shouting kindergarten insults at each other	-1
If trump was a comedian I would attend his shows all time	-1
Trump is a clown🤣🤣🤣	-1
PLEASE DO YOUR RESEARCH!	-1
This is the best comedy video on YouTube	-1
1:05:17  Trump: I can respond to that. *EXCUSE ME HE MADE A STATEMENT-* people want their schools *open* 1:06:34 Biden: *show us*	-1
1:54:06 How does everyone feel about the election now?	-1
Just turn the mic off when it’s the other party’s time omg	-1
The only thing that am seeing is that Trump heats Obama 😂	-1
Chris Wallace is a Bitch	177
Better than any comedy show 😂  Best comedians 🕳️	-1
D,T is an idiot I want to really punch him in the mouth..dumb ass	-1
Biden. You. Are. No.  Good.  Loser   We.  Don’t. Trust.  You. From. Start. You. All. Ways.  And. You  Still. Do trump. Realcalle  vote. Biden. Said. Said.  No.  Lot.  Chatting.  Yes.  You. Brides. 40. Years. Go. You. Didn’t. Do. Any. Thing. For. Our. Country. For.  USA.   You. Low. Life. Dirty. Offf. Ground	-1
1:46:00	302
host : Chris Wallace	-1
LEMME TELL YA JOE.	103
Kan ramah  hian debate hi nei ve thin tawh ila,a hit viau dawn anih hi.🤐ngaihthlak a châkawm tlat..😅	-1
Now I’m just coming back here for my catharsis because TRUMP IS LOSING!!!	-1
44:46  Will, you shut up man?	290
Does anybody notice that trumps’ skin is way oranger than the last election 🍊	-1
Honestly a sponge could run for president and it would do better for the economy and the people of America than Trump did.	-1
They start all friendly and shit in the beginning, then later the 4th grade argument begins😂😂😂	-1
Trump please shut up I swear I was ready to put my hand to cover his mouth 😂	-1
Like a boss. Trump👍	-1
The way that Trump was looking at Joe Biden had me 😂😂😂😂	-1
im so late but atleast im finally watching it	-1
What is wrong with Biden?   He seems ill.	-1
We know Biden is gonna win We just wanna see the reaction of Trump	-1
he  tells the turth about that	-1
biden biden biden !!!!!!	-1
they should start a show together	-1
This presentator should work for voice cartoon instead Jesus !	-1
Mr. [FORMER] Vice President ..to be politically correct. #sorrynotsorry #FYI	-1
Biden sucks	361
When a presidential debate is entertaining, even hilarious at times, something has gone seriously wrong.	-1
Sorry mr Biden but the elections have been tampered with. There are voices around saying that if Biden wins people over age 45 will go to paid retirement immediately leaving more work for youths . Im afraid that such endorsement is considerated stealing the elections. I wont mind to retire early but Im neither desperate or a sucker not believing that would happen. I don't know the motive behind when we all suckers in such winning endorsement but that is stealing the elections .  Certainly a fresh start.	-1
The moderater probably needed a drink	-1
Even an ordinary person in a country in the Middle East has found that the Democrats have stolen the American people's vote and replaced it with a fraudulent one in favor of Joe Biden, which will tarnish their reputation in the US Federal Court and the US Supreme Court.  They spent to make this fraud real, and because Mr. Trump found out, they delayed the vote count to make it look normal.🇮🇷🇱🇷	-1
trump; talking over Biden and Chris Biden: will you shut up man. #Bidenharrris2020	-1
🤣🤣🤣	244
Everybody can't talk at the same time LOL	-1
1:20:57 who is he asking to excuse him lmao	-1
REST IN PEACE KING VON. 🕊💔	-1
This is the funniest thing I've ever seen, despite being alive for over 70 years Trump still doesn't know how to be an adult.	-1
This will never get old 🤣🤣🤣	-1
Biden has got president	-1
I even could get the point ,for what they were speaking...??	-1
LOL... These two ... I thought going to standup comedy was good.... This is just great.... LOL....  Imagine the rest of the world leaders watching these two bickering......	-1
Omg I laughed so hard I drop kicked Donald trumps grandma and then fed her to squirrels #savetheturtles #dropkicked #worthit #deadgrandma	-1
I am very happy with my vote after watching this..	-1
"Trump did interupt from time to time, the most of his interupts happened in part 1. Then he stopped. Biden did interupt as well. Biden has noting to say the entire show but ""he has no plan."" Trump has bad manners but he has a point, and he makes it clear. Biden gets interupted sometimes yes, also the most of the time he talks bullshit. Trump: "" Ive done more in 47 months, then you in 47 years."" Biden: "" Juhvnpl... Look.... This man has no plan."" Only a stupid person can put this aside and focus on manners.Its Trump, in 4 years you should know how he ticks."	-1
Trump Was Right About Mail-In Ballots All Along , Months Before The Elections . Even Though Military Ballots Had Name Trump On Them , Votes In His Favour .	-1
well that was fun	-1
the people in america with an iq higher than room temperature: suicide pact?	-1
Anyone see Colby Covington in the beginning	-1
Am i the only one that came to see that part where biden says shut up to trump	-1
Bro I'm British and I'm more invested in this debate than I am with our own Government ffs.	-1
trump kept interrupting Biden and he lied alot	-1
I feel like my dad right now, watching presidential debates	-1
1:53:28 regarding the fraud of mail-in ballots is going on right now Its as if Trump knew exactly how this was going to be played out. (And he did early and repeatedly predict this was going to mess when they decided this for the coronavirus)	-1
Trumps lie a lot vote biden	-1
"""2 minutes uninterrupted"" Both: I'm gonna pretend you didn't say that"	-1
when you fight with your best friend in elementary in front of the teacher	-1
Eric Cartman vs Jimmy Valmer	-1
Dear sir Debate congratulations to win the 2020 election. Malik mushtaq Hussain from Pakistan District chuniot Tiesil Lalian village Ghusawala. Whats up 09203049188506.	-1
55:00 damn.	-1
I am still astonished how such a stupid person could have become president of the USA. The USA has gone through a great valley of shame for 4 years long.	-1
Indo cebong vs kampret😂😂	-1
Idk how americans feel when watching this. But watching it high from uk is hilarious lol. How can that bellend have so many supporters lmao.	-1
Biden And Trump Are really bad friends Their really bad friends  Biden and Trump	-1
Trump is a mad dog !!!!!!!!!!!!!	-1
Mr. Biden deserves a medal for suffering this fool.	-1
If you laughed out soo much then watch first presidential debate 2008... People are talking United States seriously.	-1
Biden conveying like a Gentlemen nd Trump Defending like a Child..What i feel trump is nt much Bad , He think about his country But he is rigid to their thoughts..Biden work with obama nd He has a plan for country in intelligent way...A leader can not be a Rigid or biased Especially when you are a president of world most powerful economy....	-1
if this is a presidential debate then I am officially submitting my request to change my high school debate grade from C+ to A+	-1
Guys when was the moment that Trump attacked Joe’s son?	-1
Hi	-1
Debate Summary:   Trump: It's Biden Biden: No, it's Trump ... The moderator was not an Impostor	-1
come on trump let him be prisedent plsssss	-1
Grumpy old men	34
What's up man	-1
America: First amendment Trump: I m the president of America  Joe: shut up men Trump: I will build wall around ur house and obama will pay for it	-1
Worst debate I've ever seen in my 66 years alive.	-1
1:16:10 I'm pretty sure the moderator just lost it 🤣🤣🤣🤣	-1
Why couldn’t we get better candidates , well as long as Trump is gone	-1
I watched the entire thing, I have brain damage       Please like for my recovery	-1
😂😂	-1
This sounds like a cod lobby	209
It’s ridiculous to use the covid death count to blame Trump. Why not add the annual deaths cause by the flu to that as well? I don’t agree with everything Trump says or does but I also don’t like how his opponents are watching for any opportunity to put him under using any means. It’s nasty.	-1
Trump be roasting biden tho	-1
1:16:14   Trump: He stood up and went to Ukraine with a billion dollars Biden: That is absolutely not true	-1
they were real confident leaving the comments on	-1
Why are you guys hating on Chris, the moderator did great, he tried his best to control the situation without getting them mad or going out of his place.	0
I miss John McCain and George w. Bush, real Republicans!!!!!	-1
the protest in Washington was not peaceful, the attorney general explained this.	-1
https://youtu.be/vGg28xudOSI A CALM character analysis without the political fact and fiction debate. We need to restore the peace.   Are you shocked at some unexpected actions and morals of others right now??? -Pay close attention to others cruel actions right now.......they speak VOLUMES. #bidden2020	-1
They treating the moderator like a substitute teacher	-1
If you took a shot every time someone was interrupted during the debate it would be fatal	-1
LMAO everyone	-1
If he disagrees with mail in ballots, he should have changed it while serving as president.	-1
moderator: covid is serious  Biden: I can't be serious when I see Trump	-1
i had a bigger debate for why they are debating like kids	-1
they have a lot of courage to have comments on	-1
57:42 Donald Trump talks about wearing masks and social distancing...	-1
Trump can’t shut up 🙄	-1
Bitcoin xrp	-1
How old r these people 19 something,something omg I wasn’t even born and they remember everything despite happening 20 something years ago w0w! 😐😐😐😐	-1
"lmao 44:41 ""the question is-"" ""the question is-"" ""the question is-"" ""will you shut up man"" ""this is so-"" ""this is-"" ""this is so unpresidential"""	-1
one like = how many times trump  interrupted biden :l	-1
look at these d u d e s	-1
I'm going to start submitting this in you laugh you lose videos	-1
Y does trump voice sounds like a bratty 4 year old wile joes voice is like calm like the man had to tell trump to shush	-1
Trump is like that 4 year old wile joe I the 15 year old and making trump mad 😅😅😅🤭🤭	-1
Awww trump is rlly mad 😂😂😂😂🤣🤣🤣😂😂🤣😂🤣🤣	192
I thought this would be boring but just realize I spend 2 hours laughing 😂 😂😂😂😂😂😂😂	-1
Idk y but when I look at joe Biden al I see is a smile and that baby frome TikTok  who is laughing to much 😂😂😂😂	-1
"i am surprised  Trump didn't start saying ""yo mother this yo mother that"" gees Biden may speaks over trump sometimes but hell Trump is like a child"	-1
Biden: so it's my turn and I'd- Trump: SHUT UP SHHHHHH SHUT UPPPP	-1
my 5th grade class debate was more mature than their debate	119
"""Mr. President you're gonna be very happy"""	-1
Starts at 29:45	270
Trump says Biden graduated bottom of his class so he cant use the word smart with him. Millions of Americans graduate last every year perhaps they should be treated second class as well or as lesser citizens ! Hmmm by that logic those who graduated last from Havard should not even use the word smart with him.	-1
Old man yells at old man	-1
I don't how I resisted to punch my phone screen while hearing Trump interrupting Biden and the moderator every 2 seconds	-1
47 years the Biden was in the White Office he give us ObamaCare,Trump did nothing.	-1
Joe: wheres your tax returns? Trump: I PAID MILLIONS OF DOLLURS joe: where is it?, insyallah?  Muslims like that 1:07:24	-1
I'm sorry, but high school debates are more professional than this presidental  monstrosity.	-1
Lol how is this a presidential debate 59:45	-1
Biden: “Number one: Manufacturer went in a hole” “Number 2: Skips “ “Number 3...” Trump: “You’re still at number 2” 😂	-1
I was genuinely searching for some stand up comedy and ended up watching this. man, I wasn't disappointed	-1
yes we did in fact have the vaccine weeks after	-1
It's funny how many lies Trump has told an still ppl believe him wtf	-1
Like ~ Joe Biden  Comment ~ Donald Trump	351
all politics aside bidens smile is so wholesome 🥺	-1
I wonder if trump, chris, and biden are seeing these comments 😂	-1
imagine having to show up and debate with a fool like Trump. Ugh.	-1
Trump: im not xenophobic, howdare you say that Trump 20 minutes later: China plauge, how dare China	-1
God knows the best	-1
This is nothing like when me and the boys debate ass over titles	-1
Why do soo many people vote for a guy like trump? I don't get it Could anyone pleeease explain it	-1
They succeeded in making each other look bad but failed at making themselves look good.	-1
Trump is awesome, God bless you😁😁 Biden you dont have good ideas	-1
Im watching while pretending they're in couples therapy 😅 This therapist is RUBBISH but it's a great teaching aid for what not to do in an argument with an abusive narcissist. Poor Biden didn't know enough about going grey-rock and cutting off the supply lol. If you know.. You know...	-1
God brought me here. I said “I sho wana watch something funny to do laundry..” and this was the first thing in my recommendations 😂🤣😂🤣 I ain’t quit laughing since I skipped through the first few minutes 😂🤣😂	-1
You know, maybe the real debate is wether this was worth it or not for the memes	-1
Trump is rasisc	-1
😑😑😑😑	-1
Can we appreciate that this has no ads?	-1
Yess	301
Biden's victory is the end of America.	-1
Rap am Mittwoch ist nichts dagegen	-1
This is just like a mw2 lobby	209
Every time Biden laughs I wanna back hand that mother fucks 👋	-1
3rd time watching👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼	41
Take a drink everytime biden says “here’s the deal” dead in 10 minutes	337
donuld trumb says he is no more famous than jesus christ	-1
Trump never look at the camera	-1
Just decided to watch this today and I now realize that a lot of people might be voting for Biden strictly because Trump is a pompous ass.	-1
"""will you shut up, man?"" -Biden 2020"	216
I want obama back😭😭😭I wish he could be our forever president!!!	-1
if you take this seriously, it is more stress than fun but since it is an important matter, one should try to take it with a grain of salt. My head hurts, how can they talk without getting thirsty.	-1
Donald Trump: It's China's fault Ppl from China (≈1393000000): SHUT THE HELL UP	-1
KANYE FOR PRESIDENT!!	200
Trump is the best. Biden does not have a good functioning brain anymore	-1
Trump is just frustrated because the moderator and biden is just shitting on him lmao	-1
"My little baby brother (age around 2 years old) call Donald Trump and Joe Biden ""grandma and grandpa""My mom: You mean that Donald Trump is the grandma, right? his hair is longer~😆😅😂🤣"	-1
54:50	302
Like it or not, this debate is going to go down in history as a classic.	-1
I hate this comment section	-1
gotta love how incredibly immature Biden looks laughing at trumps points. How ignorant.	-1
Biden at 45:00  “ That was a really productive segment wouldn’t it” People laughing.   LOL this is literally the MOST HILARIOUS DEBATE EVER. I cried my butt off 🤣	-1
imagine trump , biden , and obama all in one room	-1
In Happy ti live in Italy and dont see this....	-1
37:30	302
Why Mr President? Sounds like something a child would call an adult. We don't say Mr Prime minister 😂	-1
This is the fall of trump he should have let Biden bury himself. I’m a hardcore trump fan but this was hard to watch. Trump made himself look like an ass. I never looked at him the same again. He was up there with a guy that’s famous for painting himself in a corner and he didn’t let him do it. Oh well it’s meant to be i guess.	-1
44:47 is iconic	-1
"2 vs 1, but yeah. ""Presidential debate"""	-1
this should be a documentary on netflix just about the debate. it is very interesting.	-1
27:47 don't need to thank me.	-1
Trump is being real pathetic here	-1
omg this is so funny😂😂	249
So apparently Trump doesn’t understand or is ignorant about covid-19	-1
Joe Binden	103
This is how I debated in English class when I was 16... so cringe...	-1
This is the worst election ever in history.  You don't want to vote for a Chump! But your alternative isn't much better.  Put Barney the dinosaur in the Election and in the White House!  Remove these 2 fools!!  💵💶💷💰is stronger than anything, it's a dangerous motive!  That's why they are all there, from pre to post president.  They aren't there to make a difference or for the good of the people.  They're there because of the 💵💶💷, and for themselves.  They already start getting paid when they're doing their campaigns and getting donations, thats just the tip of the cake.	-1
41:10 JESUS TRUMP	12
magical moment at 44:46	-1
If i got a vote every time someone was interupted,today I would be the president instead if them	-1
biden trying not to laugh is this funniest thing ever LMAOAOAOAOOA	-1
Biden:I tell you why I’m a good candidate  Trump interrupts:.joe your tie is crooked,your not American	-1
I am not American but I see that trump is being childish	-1
Trump talks too much	-1
I like melons	-1
one of my friends in canada told me this ended up on a comedy channel and i think that says a lot-	-1
Right now:   - Almost 23 million Americans are on unemployment - Nearly 1 in 5 small businesses have closed their doors - Millions of people are at risk of being evicted   We simply can’t afford another four years of Donald Trump. #BidenHarris2020  #Biden  #elections2020	-1
Watch Joe Biden say the N word https://youtu.be/jPUFwmZN9eo	-1
45:58	302
3am bihh I'm going to sleep	-1
somethingelseyt	291
BIDEN 2020	346
Sorry Everyone. Sorry All	-1
Cats have more views than this joke of a debate.	-1
#Ridenwithebiden	291
I mean just the fact that the actual debate got 15 million views and the snl debate parody got 28 million views just says it all for the country. 🙄😟😬🙄	-1
I Can't imagine how could a man who  doesn't listen to others and show no respect to the interviewer can serve the position of president for a full term, this is rediculous. Biden obviously the suitable option, otherwise the state would be ruined under the administration of Trump	-1
Trump's vocabulary is very limited and it is noticeable. I would at least like the president to sound smarter than myself or an Instagram influncer.	-1
I don't get comedy central right now so I'm here	-1
50:10  I’m sorry but, it’s not Trumps fault people died from corona.   So, if Biden 2020 ends up being a thing, here’s what I gotta say, “Hey look, you folks at home, how many of you woke up this morning and had a chair, perhaps with someone, but that someone lost their job because of Biden. And maybe that job is what was sustaining the family. And maybe even the person who lost their job was the only person working for the family, because someone, or maybe more than one, died because of COVID-19. Maybe this Christmas a family was wanting a really nice new Christmas tree, but now they can’t until they find a new job, and they may not even be able to find a better or even job with what they had before. This could happen to me. Also the socialism, haha. That’s crazy. Dems want Socialism, no electoral college, no guns, no oil industry, LGBTQ recognition, abortion, and BLM. So in other words they want Venezuela, a corrupt government, so protection, a butt ton of people to lose their jobs, support for a mental illness called gender dysphoria, killing of innocent babies, and support for a chaotic group of people who don’t believe in all lives matter and have killed more police than police have killed them and who have been in a lot of raiding looting and no peaceful protest, oh and I forgot they also want to remove a lot of history, and isn’t if odd that most of democratic history is them being really bad and messing up America. Back to the oil stuff, a lot of other jobs rely on the oil industry. And before you say, “Biden said he just wants to give less money to the oil industry, which he may be, a lot of jobs have bosses that say if Biden follows through with this fracking stuff, a lot of their workers will be laid off. This is bad for our country, can’t you see. I speak from knowledge and from my heart. I don’t really care how bad Trump may be, I know that Trump hasn’t absolutely destroyed America or we would be in chaos. With Biden, man, America will be destroyed if he follows through with anything he believes in. I know I can’t change the election, whatever happens happens, but I still want to give my thoughts, so that maybe in the future people will be able to actually want to improve America. I speak these thoughts not to be rude towards a party, or be super positive to another party, but to possibly help people realize what is wrong so we can do things right. I am only a kid. A middle class kid. I will say my age is above 12 but below 20. I hope future generations realize what the democrats want to do in order to corrupt the American government and turn it full blue. Whether your republican and democrat, you should understand what I am saying. I hope. Have a wonderful day, Thanksgiving, Christmas, year, and know that we may have just caused 2021 to be worse than 2020. I just wanted to get away from 2020, as did a lot of other people, probably you reading this too, but I guess it won’t happen. Unless Trump pulls it off in the end. Have a great day or night. And I need to make this clear too, which I wish I had put more emphasis on, but know that God is what we need, and that God is the best and only solution to this and everything. 😇👨‍👩‍👦👨‍👩‍👧👨‍👩‍👧‍👦👨‍👩‍👦‍👦👨‍👩‍👧‍👧👩‍👦👩‍👧👩‍👧‍👦👩‍👦‍👦👩‍👧‍👧👨‍👦👨‍👧👨‍👧‍👦👨‍👦‍👦👨‍👧‍👧🇺🇸❤️ Think about God, Families, America, and The Future.”  From,    The Konqor (That’s not my real name btw 🙃)	-1
I gotta say Trump is funny. Hahahhaahha....	-1
😡😡Go here https://youtu.be/l6WqCK0B3uQ And see the fraud in the minute 24 minutes	-1
😡😡Vayan aquí https://youtu.be/l6WqCK0B3uQ Y vean el fraude en el minuto 24 minutos	-1
And I thought I was a disappointment but Donald and Joe have proved me wrong	-1
cause i didnt vote for biden.	-1
you dont suppose that the russians are messing with the votes again to let biden win like they did to trump im thinking cause biden is older then trump wow im thinking russians are behind it.	-1
"""Keep Yappin Man"""	86
"""Will you shut up man"""	160
Damn this was on my birthday too. the birthday gift no one asked for	-1
joe wins	-1
im convinced they're both mentally 9 and need help	-1
"50:00 ""we didnt shut down the economy"" LOL nobody did, because it didnt turn out to be deadly. its not often trump sounds like the smart one in a debate but gl america with this other clown"	-1
Trump is a G	-1
Trump 2020🇺🇲	256
trump or bidden???	-1
Do you know how funny it is to watch this debate as a Chinese?	-1
i swear this moderator uses sabotage button on Trump every round vote him out guys much sus	-1
So... It's just a peach arguing with a pepper shaker, right?	-1
:┏━━┓┏━━┓┏━━┓┏━━┓ ┗━┓┃┃┏┓┃┗━┓┃┃┏┓┃ ┏━┛┃┃┃┃┃┏━┛┃┃┃┃┃ ❤️🤍💙🇺🇲 🅱🅸🅳🅴🅽 🇺🇲❤️🤍💙 ┃┗━┓┃┗┛┃┃┗━┓┃┗┛┃ ┗━━┛┗━━┛┗━━┛┗━━┛	202
You’re the liar! You graduated last in your class!  Omfggggg 😂💀 this is so ridiculous hahahha	-1
Me- Hey Joe, you are old for the president. Joe Biden to me- I had dream to become president.  Good luck sir....	-1
Jeez Trump stop arguing	-1
1:22:33	302
https://www.youtube.com/channel/UCiB4Bk2rs3xAeQdDax9oJHA?view_as=subscriber	167
https://www.youtube.com/watch?v=5dB1bQMHDSE best for people  $$$$$$$$$$$	167
Im not getting anything out of this lmao	-1
44:46 The memes	-1
